date,wilaya_code,Hypertension,Diabète_type_2,Obésité,Asthme,Cancer_du_poumon,Cancer_du_sein,Cancer_de_la_prostate,Maladie_cardiovasculaire
2015-08-01,14,67226,69935,49825,36297,39217,29593,30556,51850
2015-08-01,15,72308,66797,48022,33236,39798,33552,29937,50231
2015-08-01,16,99436,102745,62237,43870,50307,38734,38408,67546
2015-08-01,17,96651,87461,67703,50618,53094,40623,39259,71367
2015-08-01,18,71694,70611,43374,33654,38948,32621,30648,48549
2015-08-01,19,97461,97686,64812,46967,52388,39872,40919,70016
2015-08-01,20,66289,69412,46349,33759,36069,32205,28465,47752
2015-08-01,21,63449,69645,52424,33708,37652,30101,30189,48214
2015-08-01,22,93736,96129,66329,46456,51257,42997,39292,68988
2015-08-01,23,101118,93470,64448,49166,52384,39242,41312,71041
2015-08-01,24,71112,71118,45872,35093,36644,30262,29882,46202
2015-08-01,25,96959,95817,65827,47136,52125,41700,39310,65834
2015-08-01,26,66384,67932,49313,34332,38193,30461,29720,48784
2015-08-01,27,70030,70225,48247,35993,37326,32195,29275,47245
2015-08-01,28,67713,70733,48172,35449,38233,31259,31635,51562
2015-08-01,29,67786,68949,47812,33651,36294,30641,32503,51632
2015-08-01,30,72020,70885,48549,33571,39086,30567,31840,50237
2015-08-01,31,99589,97108,65067,46491,50786,38059,38583,70652
2015-08-01,32,40560,38316,27923,21403,23471,22501,21911,29133
2015-08-01,33,41308,39544,28013,21229,24154,22848,20534,26881
2015-08-01,34,72322,69166,46268,32453,36998,33469,29677,45500
2015-08-01,35,39078,38185,27948,21413,23933,22654,21652,25828
2015-08-01,36,38313,41816,28585,21000,24091,21838,20273,27048
2015-08-01,37,38191,41175,28202,21724,25705,21599,20259,25694
2015-08-01,38,39431,40404,25999,21791,24738,21540,21393,26969
2015-08-01,39,70127,66930,44414,33324,37506,32878,30262,49068
2015-08-01,40,67373,69687,48264,34669,39873,31645,30742,49258
2015-08-01,41,67319,72065,43123,33103,38829,32366,29878,50640
2015-08-01,42,38266,36817,28267,20918,24743,22400,21399,28094
2015-08-01,43,39809,38510,27114,22190,24072,21819,21260,26794
2015-08-01,44,39265,39282,27015,21496,25518,22521,21406,26916
2015-08-01,45,38828,39197,25755,21566,25639,23498,21233,27623
2015-08-01,46,39347,36428,28215,21289,23957,22035,21846,27967
2015-08-01,47,71128,71770,47629,32578,37822,30798,29990,48790
2015-08-01,48,63556,69901,50246,36201,38835,31091,30651,51254
2015-08-01,49,37896,40160,27418,20426,24618,22936,21427,27739
2015-08-01,50,38989,41117,28338,22019,24774,20287,20905,26882
2015-08-01,51,36827,39625,26689,21145,22534,22686,20909,26296
2015-08-01,52,37170,39640,26459,21608,24698,21795,21872,28129
2015-08-01,53,36751,42823,29304,21544,23501,22080,21702,26878
2015-08-01,54,37259,37158,26483,20884,25657,22861,21334,28092
2015-08-01,55,38393,39721,28155,22391,24412,22196,20371,29019
2015-08-01,56,39646,40178,28064,21227,25017,21879,21944,27917
2015-08-01,57,36934,37469,28458,21623,25210,22003,22421,27523
2015-08-01,58,37657,40354,27064,22711,24111,22057,21460,27378
2015-09-01,1,41869,37789,29630,24706,24114,21807,21442,29856
2015-09-01,2,86995,72221,52116,44630,38418,31246,31711,51498
2015-09-01,3,77656,67196,52726,41456,38110,31392,31298,54891
2015-09-01,4,108140,102161,69545,64241,53217,39356,37789,78399
2015-09-01,5,111446,95601,73283,58599,56369,36011,38864,76863
2015-09-01,6,72892,69659,51945,48453,37556,30464,30401,52865
2015-09-01,7,107786,99690,73532,62524,47880,42103,38058,72264
2015-09-01,8,40897,38231,30469,25704,25146,22087,22439,32143
2015-09-01,9,101334,100896,77915,59300,49546,41668,36221,72183
2015-09-01,10,79782,68801,54094,41828,36781,31133,31345,56553
2015-09-01,11,43474,39042,30371,24137,24722,22953,20872,31030
2015-09-01,12,107088,97256,74530,58728,52461,40555,38128,75325
2015-09-01,13,81261,69044,51937,42326,40730,32941,31064,54134
2015-09-01,14,81596,73200,51555,44317,36990,31262,30086,55657
2015-09-01,15,74266,71937,54159,45168,36074,32570,30803,54708
2015-09-01,16,112960,94435,74680,60065,52578,38933,33524,72457
2015-09-01,17,108341,101406,78339,60901,52301,40818,38460,79729
2015-09-01,18,78016,72955,54327,44039,37217,33457,29750,52546
2015-09-01,19,108795,102974,74551,59093,55373,40449,36636,69898
2015-09-01,20,79373,73823,53110,42714,40290,31972,30511,54650
2015-09-01,21,77681,73693,56403,44338,37548,31802,33050,50712
2015-09-01,22,114393,97122,78270,63813,55557,41545,39327,78095
2015-09-01,23,109336,95284,75134,64541,53113,40360,40307,73874
2015-09-01,24,75493,72906,51170,42606,36669,30878,30083,57634
2015-09-01,25,108917,99128,74600,61555,50732,39522,39914,75395
2015-09-01,26,82403,70173,53066,44431,38058,31980,30576,53469
2015-09-01,27,77353,71131,57981,42915,37245,33921,31215,51877
2015-09-01,28,74120,66594,57547,41594,36434,32679,31405,59121
2015-09-01,29,82856,75031,53087,43614,36980,33141,31147,52932
2015-09-01,30,79064,72834,50773,40991,38649,30287,29494,52867
2015-09-01,31,111872,97676,77646,62459,53683,39689,38034,75518
2015-09-01,32,46200,39291,29902,24012,23699,22447,22256,30854
2015-09-01,33,43201,40447,28132,23619,24101,22757,21481,30230
2015-09-01,34,75248,76765,55777,43816,39871,30895,30181,54860
2015-09-01,35,44112,41459,28994,24735,25332,22131,21186,31866
2015-09-01,36,42949,39130,30517,25564,25469,21652,20996,33080
2015-09-01,37,42954,39791,31437,25268,25560,21906,21443,31190
2015-09-01,38,41886,42300,27284,23347,24696,21390,21523,31309
2015-09-01,39,82699,73597,49777,45905,37692,30176,31471,52522
2015-09-01,40,75642,66678,52614,43731,37712,31942,30812,54348
2015-09-01,41,76539,74360,53534,45876,36639,29490,31830,56925
2015-09-01,42,43767,39503,28603,23220,24412,21445,21195,32613
2015-09-01,43,46004,39850,27214,24324,23332,22056,21714,27867
2015-09-01,44,40144,38230,29089,24506,23924,22332,21983,29872
2015-09-01,45,43544,39566,31129,23554,25244,21103,21054,28904
2015-09-01,46,44759,41509,29860,25020,23673,22639,20881,29772
2015-09-01,47,79519,72026,53542,46974,37470,31153,29846,55676
2015-09-01,48,84414,71558,48426,44151,36316,32350,31634,54347
2015-09-01,49,43491,40344,31610,26296,25713,21753,21219,29156
2015-09-01,50,42534,40500,28668,24305,23283,21946,22030,30935
2015-09-01,51,44119,40980,30042,24681,24369,22717,20909,30300
2015-09-01,52,43731,40402,28748,24691,25298,21832,20887,31562
2015-09-01,53,45052,39205,30292,24538,24653,22585,21930,30266
2015-09-01,54,42470,38527,32696,24382,25814,22567,22017,29363
2015-09-01,55,40864,41342,31825,25611,25077,21966,21200,29889
2015-09-01,56,45262,39738,29135,25118,24168,22601,21958,29254
2015-09-01,57,39788,42645,30831,24559,24705,21950,21884,31173
2015-09-01,58,41003,39237,29973,26573,25043,21852,22212,28784
2015-10-01,1,49768,42385,32667,29061,25000,21289,21687,34007
2015-10-01,2,91402,68424,57774,53340,36066,32642,30990,62187
2015-10-01,3,84486,74263,57386,54374,38521,30850,30848,60586
2015-10-01,4,124846,99350,83331,76859,52319,40003,39088,82893
2015-10-01,5,120936,95628,85267,72163,53319,41480,37948,81647
2015-10-01,6,86973,70482,60356,54371,39493,31504,29794,64608
2015-10-01,7,119188,95034,79816,73430,53735,38918,35609,81125
2015-10-01,8,49259,41261,31611,30774,24370,22379,20594,33375
2015-10-01,9,119741,99674,89577,74269,52007,42139,37916,83324
2015-10-01,10,90697,69460,64244,56638,36892,32902,31287,60897
2015-10-01,11,49197,39094,32994,30028,24959,21790,20879,33242
2015-10-01,12,123046,92521,86427,78710,56542,40726,36758,81958
2015-10-01,13,90965,72953,58672,50913,38394,32788,32894,61820
2015-10-01,14,87476,72735,55285,56416,36041,30978,31929,60399
2015-10-01,15,85153,67499,59535,51922,38673,33790,30457,58648
2015-10-01,16,127705,97508,83464,72925,51177,44133,40347,85124
2015-10-01,17,110466,98532,83466,73316,53050,41273,39708,85614
2015-10-01,18,89907,71824,60386,51404,40476,30551,29499,59348
2015-10-01,19,124180,101492,80933,69532,51006,38579,38515,81487
2015-10-01,20,89423,71070,62864,56939,39043,30693,31499,64004
2015-10-01,21,89223,71715,60715,52815,37577,29926,31012,60981
2015-10-01,22,128073,99980,84376,76083,52162,40068,37869,82310
2015-10-01,23,128504,99738,85668,73878,51358,41899,38924,81991
2015-10-01,24,86682,71782,59180,59939,38008,31271,28730,56822
2015-10-01,25,120937,98220,83299,76424,53236,40074,38268,85931
2015-10-01,26,87794,71810,59185,55698,36910,30469,30203,61396
2015-10-01,27,88699,72835,58999,54693,39408,33021,31662,59170
2015-10-01,28,84606,71310,60422,49986,37751,30501,31601,63480
2015-10-01,29,82834,72727,58513,52427,39384,31918,31382,60337
2015-10-01,30,86563,72056,61992,53590,36766,30585,29386,58299
2015-10-01,31,121847,99918,79680,78879,53664,40118,37649,82850
2015-10-01,32,48423,40387,30282,29390,24908,21120,21563,31310
2015-10-01,33,50369,38732,32500,30921,24587,22370,20782,32976
2015-10-01,34,81158,71777,63674,54269,37693,31433,29561,62172
2015-10-01,35,49396,38865,33245,29141,24243,22533,21878,31844
2015-10-01,36,48369,39568,34856,28876,25101,21432,21854,32049
2015-10-01,37,47161,39105,32697,30455,26469,22378,22543,33497
2015-10-01,38,46885,39277,33932,29410,24405,21919,21280,33581
2015-10-01,39,87876,70776,59524,53592,40377,31336,32047,59183
2015-10-01,40,87682,71437,60680,54591,40175,31023,30213,63362
2015-10-01,41,83126,70871,63778,53616,39951,32304,29479,61361
2015-10-01,42,50014,38351,30609,29145,24266,21972,22408,33437
2015-10-01,43,49177,39915,33170,29767,23936,22072,22259,33754
2015-10-01,44,48969,37894,32057,31033,25474,22345,21293,31398
2015-10-01,45,47989,38967,33158,29810,24538,21548,21901,33341
2015-10-01,46,47856,42825,32212,27958,25999,22004,21253,36587
2015-10-01,47,85602,71344,58937,55993,35722,31878,31730,63196
2015-10-01,48,84004,72860,63266,57428,38258,31777,31427,62218
2015-10-01,49,43896,39975,33939,29947,25546,22827,21642,31704
2015-10-01,50,49245,39474,33142,29912,23547,21940,21724,33916
2015-10-01,51,50309,38547,33918,31889,24734,22495,21448,31417
2015-10-01,52,49094,38257,33258,30688,24415,21469,21262,33436
2015-10-01,53,48060,37998,34087,27996,25066,21480,22297,31135
2015-10-01,54,50054,38532,31043,29764,25466,21212,21791,34035
2015-10-01,55,50256,38002,33446,29849,24944,21792,21496,33863
2015-10-01,56,48306,39158,32854,28444,24761,22081,21047,32512
2015-10-01,57,48304,40146,32011,29834,23998,23763,22343,32889
2015-10-01,58,47851,37157,34926,32030,25575,21696,21713,32633
2015-11-01,1,55041,39185,35221,33345,25483,21693,21728,33580
2015-11-01,2,92298,69133,67761,57668,39933,32684,31759,60486
2015-11-01,3,98486,67836,64124,56695,37315,31885,31065,60869
2015-11-01,4,135741,101018,91193,82616,53649,40299,38848,86620
2015-11-01,5,132728,100968,92785,83253,52448,36981,39811,83300
2015-11-01,6,102632,70979,66532,59806,39165,30140,31033,57081
2015-11-01,7,129200,97715,89789,76946,53042,39046,39899,86766
2015-11-01,8,52882,40181,37055,32565,24530,21139,22532,32051
2015-11-01,9,135734,95996,92519,77215,55026,40412,39140,83960
2015-11-01,10,98171,67969,63983,59351,37103,33459,30578,60698
2015-11-01,11,50364,38446,37193,31523,25371,21995,21627,33060
2015-11-01,12,136115,100386,92574,81861,51048,42418,38602,87807
2015-11-01,13,89839,67076,68299,60246,37867,30245,32030,61847
2015-11-01,14,95146,71074,65410,55748,39795,31851,32059,58263
2015-11-01,15,102837,71857,65975,53387,38341,32006,31922,58926
2015-11-01,16,142805,105994,87451,79482,52794,41474,37879,83384
2015-11-01,17,133228,94401,91564,82663,53822,41265,35786,83967
2015-11-01,18,96807,73576,63577,57396,36861,32402,30797,59641
2015-11-01,19,139851,96009,85653,81285,53053,38613,36712,81309
2015-11-01,20,95465,72533,62395,59985,40346,31892,30652,59994
2015-11-01,21,92776,70449,69477,54373,37964,31919,28753,60086
2015-11-01,22,133306,99243,91766,83577,50702,40529,41668,86278
2015-11-01,23,129935,94686,93676,79783,52279,40650,38316,83950
2015-11-01,24,97124,73970,68047,61082,36004,33200,30982,59888
2015-11-01,25,134749,97092,89185,82767,49154,41196,41021,83641
2015-11-01,26,91798,71159,65358,53691,38495,32307,30455,58185
2015-11-01,27,97484,70279,65872,59849,37345,33476,29578,59858
2015-11-01,28,91731,71472,65209,59134,38245,31892,30381,57426
2015-11-01,29,95448,70570,67166,61031,37690,32785,29485,58482
2015-11-01,30,98744,68528,65752,58119,37948,31281,30178,58752
2015-11-01,31,125336,99598,91464,84064,50208,34317,38432,86646
2015-11-01,32,54023,40509,36744,31793,24973,22216,21149,34156
2015-11-01,33,52357,39967,36781,31783,25195,23494,20741,34353
2015-11-01,34,89928,68545,68000,58812,38181,30593,31099,58102
2015-11-01,35,51144,37073,36805,31138,24560,23410,22166,31389
2015-11-01,36,53217,37556,35936,33096,25330,21713,21126,33486
2015-11-01,37,51523,41889,37624,32488,24800,22294,21315,32088
2015-11-01,38,54437,39616,37986,32701,24642,21374,20865,32846
2015-11-01,39,94093,74620,64857,57649,37499,33536,31073,58481
2015-11-01,40,95676,76020,69787,60328,38766,32492,30133,59841
2015-11-01,41,93607,69595,65382,57057,39238,31011,29943,60188
2015-11-01,42,54724,36203,37080,35847,23501,20682,22242,34079
2015-11-01,43,50786,40259,36405,33585,24241,22516,21783,32940
2015-11-01,44,52459,39117,37994,33801,24154,21487,21205,33868
2015-11-01,45,51022,37213,34941,34200,23711,22822,21089,34247
2015-11-01,46,51880,38846,37531,33139,25429,22657,21227,33863
2015-11-01,47,93990,72695,69888,61282,40523,32047,30604,62580
2015-11-01,48,95993,66410,64871,62231,37896,31497,30815,60811
2015-11-01,49,54428,38208,35101,31870,23575,22389,21632,35642
2015-11-01,50,51178,39478,36633,31507,25162,22655,20875,32475
2015-11-01,51,54379,41133,37427,30817,25938,21834,20931,34795
2015-11-01,52,54590,38358,38402,30168,24417,22440,22249,34671
2015-11-01,53,52363,39169,37408,31197,24463,22523,21421,30871
2015-11-01,54,52105,38624,35408,31327,23463,22715,21927,32041
2015-11-01,55,54910,38026,34289,32144,23778,22146,21137,34818
2015-11-01,56,50850,39502,33976,34235,24442,23170,21699,32634
2015-11-01,57,53783,41906,35057,33796,26982,21327,22711,32452
2015-11-01,58,54795,39551,37585,34135,24981,22395,22182,32778
2015-12-01,1,57242,39446,40753,32704,22802,22828,21390,35301
2015-12-01,2,110474,69823,69656,64058,36160,30173,30516,65072
2015-12-01,3,107959,70909,75070,62014,38611,31189,29912,62805
2015-12-01,4,147203,97241,101602,89846,54330,39629,39487,89094
2015-12-01,5,156259,97926,100976,91025,53140,41852,39212,90679
2015-12-01,6,101173,66609,69657,63609,38900,32982,29696,65968
2015-12-01,7,142108,99379,100652,87891,54033,39285,36361,98496
2015-12-01,8,59314,40106,39279,35921,25625,21640,21418,36401
2015-12-01,9,147344,94321,94943,85109,52223,41618,38451,86925
2015-12-01,10,102219,76629,70595,63223,37219,32065,31376,65121
2015-12-01,11,58246,38374,39996,35981,25421,22005,22050,35768
2015-12-01,12,143537,94355,106801,84090,53180,41360,40916,85236
2015-12-01,13,104262,72991,72263,63033,39065,31801,30161,65016
2015-12-01,14,108802,72373,74903,63767,38276,31754,29413,66857
2015-12-01,15,105425,71605,67948,66009,37240,31703,30912,64343
2015-12-01,16,143220,97562,104953,85057,57439,39624,37338,87272
2015-12-01,17,141931,99227,105540,90110,50818,40824,40419,95348
2015-12-01,18,107234,69557,73353,64521,36548,30699,29999,63959
2015-12-01,19,139661,101795,107243,90752,54415,39682,37134,89077
2015-12-01,20,101032,72846,70896,63474,38104,29735,30618,62800
2015-12-01,21,107955,72639,71943,59107,37208,29815,30898,59969
2015-12-01,22,145717,101487,99894,84224,49238,41803,38378,94353
2015-12-01,23,145566,98111,104854,93141,55621,37477,39353,89982
2015-12-01,24,102965,71055,72914,59998,35972,32698,30324,64300
2015-12-01,25,147726,100450,103074,89955,52692,38979,36095,91366
2015-12-01,26,106312,72470,74310,64482,38008,33194,31171,68645
2015-12-01,27,107405,71880,76387,66217,35915,32136,29475,64736
2015-12-01,28,104003,72368,70376,67942,35899,31558,28983,67134
2015-12-01,29,106668,69947,75524,63387,38523,32726,30085,66295
2015-12-01,30,99952,67322,74734,63771,37796,31602,29827,62741
2015-12-01,31,148508,99281,103221,88465,58060,41063,39642,93525
2015-12-01,32,58143,38509,39337,38168,23408,21961,21935,37634
2015-12-01,33,55231,39452,40296,33911,24012,21159,21194,32090
2015-12-01,34,106614,67536,74385,61677,39009,31599,30542,67976
2015-12-01,35,53062,38782,39688,35214,25156,21916,22041,35856
2015-12-01,36,62021,42127,42047,37694,24606,22346,20566,36671
2015-12-01,37,61852,40318,37381,34794,25162,22626,21226,37693
2015-12-01,38,57889,39685,40708,34801,25211,21678,21628,35625
2015-12-01,39,105381,73856,69535,61223,37135,31392,30091,67829
2015-12-01,40,102425,73340,69459,61950,35912,30894,30493,69594
2015-12-01,41,102332,70538,70968,61221,36573,32882,29323,64733
2015-12-01,42,59972,38749,39455,37001,25287,22969,22070,34391
2015-12-01,43,55814,39121,41843,33932,25314,22160,21806,36377
2015-12-01,44,54813,38322,38385,34200,23569,21604,21103,36649
2015-12-01,45,56551,38552,39547,34131,23824,23134,20879,35220
2015-12-01,46,56182,40777,38519,34926,24539,20600,20901,36450
2015-12-01,47,110119,71105,72977,63742,39050,31067,30940,66112
2015-12-01,48,93095,70034,72395,63665,39129,32209,31218,64614
2015-12-01,49,58561,40804,37129,35370,24979,23118,21967,37107
2015-12-01,50,56623,38303,41209,36059,25155,22782,21382,35186
2015-12-01,51,57935,39433,39245,36475,24280,21303,20570,37889
2015-12-01,52,60416,38175,40608,35186,25569,21578,21753,35639
2015-12-01,53,55836,40193,40558,36551,26445,22984,21504,36118
2015-12-01,54,55901,39596,37992,34233,24592,21929,21739,34058
2015-12-01,55,56440,38903,38504,35277,26118,22436,21485,36443
2015-12-01,56,55515,40164,39996,35223,24972,22450,20934,35885
2015-12-01,57,56760,39336,38775,35201,24550,22039,21461,38181
2015-12-01,58,58860,40312,41969,33569,25558,21155,22173,34997
2016-01-01,1,50502,38679,39509,34995,25513,21699,22038,35859
2016-01-01,2,87408,71033,70836,67371,37637,29697,30920,65676
2016-01-01,3,95460,73079,68808,65727,39574,31421,30259,65681
2016-01-01,4,128485,102294,99650,87703,51658,39775,41342,91663
2016-01-01,5,132288,96540,104346,88778,56524,41808,39616,94852
2016-01-01,6,98631,71359,69492,61545,34972,34777,30734,64687
2016-01-01,7,133594,98689,95789,89290,54964,39764,38670,91026
2016-01-01,8,54833,40550,39354,35566,24850,21841,21183,34833
2016-01-01,9,138577,101158,105710,92714,53907,41373,38801,89000
2016-01-01,10,100899,69740,69564,61065,40331,32618,32625,60713
2016-01-01,11,51584,38653,40305,33138,24439,21970,20862,35097
2016-01-01,12,126281,95963,103646,87027,54609,40516,40099,92984
2016-01-01,13,92896,72127,74566,59840,37340,35500,30191,64877
2016-01-01,14,95299,72799,75549,61930,40897,32617,31376,65130
2016-01-01,15,98226,69547,72279,65136,39113,30981,30461,60693
2016-01-01,16,136216,100054,101497,82307,52564,41589,38381,89512
2016-01-01,17,128080,94719,98968,88152,51567,39331,39606,93645
2016-01-01,18,98464,66170,73246,63057,37474,31486,31357,64472
2016-01-01,19,127980,88845,100709,88529,51185,37755,40621,91623
2016-01-01,20,94397,70694,69497,64121,36491,31181,29655,69839
2016-01-01,21,102841,68910,73920,60778,39871,31460,30852,66887
2016-01-01,22,128572,100836,103983,83054,53660,39732,38751,83564
2016-01-01,23,134643,96914,102996,91882,51414,39934,39389,95409
2016-01-01,24,101176,72226,76101,65861,35931,31772,31538,65994
2016-01-01,25,129420,93210,97913,90096,51735,38454,36524,96469
2016-01-01,26,100504,74439,71890,65504,40015,32059,29743,66910
2016-01-01,27,101545,72565,70444,62613,36748,30523,30720,65203
